asset_id,timestamp,component_id,component_type,temperature,vibration,oil_pressure,fuel_pressure,rpm,hydraulic_pressure,battery_voltage,coolant_temperature,operating_hours,load_percentage,ambient_temperature,sensor_status,anomaly_label,failure_within_50_hours
A015,2025-01-01 14:00:00,A015-BAT,Battery,72.412,2.595,73.643,54.5,1976.33,148.505,23.953,74.944,354,65.822,24.077,Normal,0,0
A015,2025-01-01 21:00:00,A015-BAT,Battery,73.791,2.662,82.325,55.776,1749.564,148.046,24.117,77.215,335,44.271,28.763,Normal,0,0
A015,2025-01-01 22:00:00,A015-BAT,Battery,73.864,2.436,77.527,56.142,1974.061,152.344,23.533,81.19,198,45.32,31.949,Normal,0,0
A015,2025-01-01 23:00:00,A015-BAT,Battery,74.469,2.992,75.253,55.627,1854.7,159.126,24.106,73.274,226,65.357,27.784,Normal,0,0
A015,2025-01-02 00:00:00,A015-BAT,Battery,72.863,3.103,75.597,53.78,1844.691,140.672,23.984,75.759,215,47.594,29.915,Normal,0,1
A015,2025-01-02 01:00:00,A015-BAT,Battery,74.066,2.457,78.612,55.349,2070.127,153.781,23.74,72.186,376,49.063,19.789,Normal,0,0
A015,2025-01-02 06:00:00,A015-BAT,Battery,73.467,2.219,75.0,54.512,1787.885,151.811,23.673,74.466,520,61.779,39.493,Normal,0,0
A015,2025-01-02 08:00:00,A015-BAT,Battery,73.254,2.834,76.589,53.451,1815.368,146.991,24.214,75.845,296,46.695,30.778,Normal,0,0
A015,2025-01-02 13:00:00,A015-BAT,Battery,75.577,2.258,71.596,53.913,1844.971,152.872,23.974,73.912,368,61.062,31.973,Normal,0,0
A015,2025-01-02 15:00:00,A015-BAT,Battery,75.373,1.939,70.944,52.896,1796.121,142.703,23.811,72.622,440,55.426,31.088,Normal,0,0
A015,2025-01-02 23:00:00,A015-BAT,Battery,75.991,1.816,76.196,54.304,1775.959,143.807,23.928,78.615,493,72.66,38.244,Normal,0,0
A015,2025-01-03 00:00:00,A015-BAT,Battery,71.772,2.691,73.207,55.717,1777.852,148.782,23.76,71.209,539,40.653,34.279,Normal,0,0
A015,2025-01-03 09:00:00,A015-BAT,Battery,69.397,2.352,78.986,53.268,1797.381,148.371,23.589,76.103,213,48.313,22.595,Normal,0,0
A015,2025-01-03 10:00:00,A015-BAT,Battery,76.302,3.009,76.712,54.612,1722.669,152.428,23.923,75.074,294,54.03,24.367,Normal,0,0
A015,2025-01-03 12:00:00,A015-BAT,Battery,73.973,3.145,73.366,52.743,1742.877,148.891,23.877,75.72,177,46.364,29.514,Normal,0,0
A015,2025-01-03 17:00:00,A015-BAT,Battery,76.137,3.152,78.099,55.399,1871.608,149.632,23.983,77.833,502,47.111,26.318,Normal,0,1
A015,2025-01-03 23:00:00,A015-BAT,Battery,72.519,2.212,73.95,55.205,1590.098,154.984,23.806,76.022,276,52.255,32.365,Normal,0,0
A015,2025-01-04 09:00:00,A015-BAT,Battery,74.281,2.874,78.706,54.749,1877.246,152.064,24.004,80.727,202,60.808,29.616,Normal,0,1
A015,2025-01-04 15:00:00,A015-BAT,Battery,73.229,2.846,77.165,54.538,1708.835,160.053,23.556,78.085,509,53.689,25.301,Normal,0,0
A015,2025-01-05 01:00:00,A015-BAT,Battery,76.954,2.642,78.241,52.562,1811.038,146.646,23.487,73.049,576,67.511,35.803,Normal,0,1
A015,2025-01-05 02:00:00,A015-BAT,Battery,78.269,2.876,75.554,57.208,1682.897,141.007,23.862,77.033,305,49.968,30.86,Normal,0,0
A015,2025-01-05 09:00:00,A015-BAT,Battery,75.731,2.682,76.279,50.237,1770.089,149.122,23.757,78.281,208,60.753,36.285,Normal,0,0
A015,2025-01-05 10:00:00,A015-BAT,Battery,76.323,3.103,75.342,52.028,1886.338,150.255,24.298,76.155,526,61.451,32.164,Normal,0,0
A015,2025-01-05 12:00:00,A015-BAT,Battery,72.548,2.692,83.183,51.51,1843.046,157.687,23.247,80.876,305,72.367,28.678,Normal,0,0
A015,2025-01-05 13:00:00,A015-BAT,Battery,75.497,3.074,75.263,51.056,1791.577,150.177,23.853,80.325,577,44.386,35.156,Normal,0,0
A015,2025-01-05 15:00:00,A015-BAT,Battery,77.794,2.29,69.101,53.388,1734.897,151.21,23.439,76.599,352,74.478,36.371,Normal,0,0
A015,2025-01-05 20:00:00,A015-BAT,Battery,74.732,2.931,71.194,54.087,2056.994,145.71,23.944,78.338,344,56.697,36.567,Normal,0,0
A015,2025-01-05 23:00:00,A015-BAT,Battery,77.53,2.651,76.755,53.356,1772.182,153.404,23.866,80.316,576,41.262,32.275,Normal,0,0
A015,2025-01-06 02:00:00,A015-BAT,Battery,75.665,2.76,72.022,55.015,1751.582,151.265,23.51,75.878,551,55.749,32.193,Normal,0,1
A015,2025-01-06 03:00:00,A015-BAT,Battery,73.118,3.365,77.896,55.991,1875.229,145.664,23.463,82.067,490,69.651,32.879,Normal,0,1
A015,2025-01-06 04:00:00,A015-BAT,Battery,74.826,2.822,75.504,56.645,1999.996,154.812,23.216,76.756,310,53.734,35.94,Normal,0,0
A015,2025-01-06 07:00:00,A015-BAT,Battery,75.083,2.347,72.843,53.333,1736.869,149.604,23.203,76.009,463,71.439,34.969,Normal,0,0
A015,2025-01-06 08:00:00,A015-BAT,Battery,78.452,2.852,78.628,54.587,1724.327,154.013,23.491,75.919,260,73.401,33.371,Normal,0,1
A015,2025-01-06 14:00:00,A015-BAT,Battery,78.307,2.919,78.193,56.819,1700.69,148.087,24.046,76.897,311,69.229,17.605,Normal,0,0
A015,2025-01-06 18:00:00,A015-BAT,Battery,75.395,3.066,75.252,55.324,1875.54,151.502,23.624,78.126,344,67.482,25.89,Normal,0,0
A015,2025-01-06 20:00:00,A015-BAT,Battery,75.521,3.528,74.813,50.619,1692.146,145.158,23.169,79.572,489,54.768,28.602,Normal,0,0
A015,2025-01-06 21:00:00,A015-BAT,Battery,79.15,3.066,66.544,52.673,1880.348,150.497,24.321,78.01,264,64.742,25.585,Normal,0,0
A015,2025-01-06 22:00:00,A015-BAT,Battery,83.565,2.749,73.466,54.097,1884.652,151.649,22.993,81.164,450,60.493,16.607,Normal,0,0
A015,2025-01-07 01:00:00,A015-BAT,Battery,72.858,2.827,77.097,55.073,1746.049,158.565,23.19,79.725,299,57.756,36.069,Normal,0,0
A015,2025-01-07 05:00:00,A015-BAT,Battery,79.689,3.235,77.308,52.826,1946.833,148.835,23.303,74.619,529,58.125,27.372,Normal,0,0
A015,2025-01-07 07:00:00,A015-BAT,Battery,90.368,6.986,59.218,56.001,1893.29,144.988,22.918,79.179,628,69.022,30.241,Warning,1,0
A015,2025-01-07 11:00:00,A015-BAT,Battery,73.723,2.977,72.403,55.969,1665.196,142.597,23.13,79.601,289,64.172,28.443,Normal,0,1
A015,2025-01-07 12:00:00,A015-BAT,Battery,77.233,3.064,74.36,54.299,1838.888,155.775,23.777,75.858,500,69.268,29.182,Normal,0,0
A015,2025-01-07 13:00:00,A015-BAT,Battery,77.811,3.269,71.429,52.962,1754.149,145.704,22.991,76.772,491,60.214,33.073,Normal,0,0
A015,2025-01-07 17:00:00,A015-BAT,Battery,75.004,2.871,71.478,52.699,1891.557,146.068,23.465,77.596,420,68.811,26.952,Normal,0,0
A015,2025-01-07 19:00:00,A015-BAT,Battery,77.319,3.553,70.552,50.336,1724.656,152.548,22.794,79.317,624,67.082,30.009,Normal,0,0
A015,2025-01-08 01:00:00,A015-BAT,Battery,79.507,3.121,77.004,54.089,1808.297,150.427,23.27,85.207,537,64.75,29.076,Normal,0,0
A015,2025-01-08 02:00:00,A015-BAT,Battery,73.469,2.944,74.67,52.242,1797.72,147.362,22.917,80.572,439,70.735,30.984,Normal,0,0
A015,2025-01-08 04:00:00,A015-BAT,Battery,79.456,3.445,78.618,56.466,1838.947,149.265,23.398,82.947,374,56.762,24.811,Normal,0,0
A015,2025-01-08 13:00:00,A015-BAT,Battery,77.846,4.025,73.626,57.113,1749.72,145.921,22.755,80.748,630,69.974,30.447,Normal,0,0
A015,2025-01-08 23:00:00,A015-BAT,Battery,76.121,3.22,77.935,54.085,1848.684,149.53,23.179,76.481,676,68.07,37.341,Normal,0,0
A015,2025-01-09 00:00:00,A015-BAT,Battery,80.801,3.566,75.111,54.112,1744.317,146.94,23.78,78.15,436,58.02,33.676,Normal,0,0
A015,2025-01-09 02:00:00,A015-BAT,Battery,76.973,3.797,74.77,54.879,1890.047,150.736,23.508,80.296,509,77.313,24.115,Normal,0,1
A015,2025-01-09 12:00:00,A015-BAT,Battery,79.605,3.259,72.288,54.176,1824.205,147.409,23.295,79.061,507,53.963,37.119,Normal,0,0
A015,2025-01-09 15:00:00,A015-BAT,Battery,79.206,3.444,74.505,50.099,1817.836,153.298,22.964,78.326,403,49.948,27.748,Normal,0,1
A015,2025-01-09 20:00:00,A015-BAT,Battery,82.162,3.442,69.159,53.846,1685.978,145.646,23.524,80.232,506,65.623,25.883,Normal,0,0
A015,2025-01-09 21:00:00,A015-BAT,Battery,79.337,3.113,71.729,53.691,1950.485,143.869,23.558,82.035,440,70.141,34.564,Normal,0,0
A015,2025-01-09 22:00:00,A015-BAT,Battery,75.853,2.861,75.716,52.477,1770.782,150.386,23.315,81.771,573,65.445,24.85,Normal,0,0
A015,2025-01-09 23:00:00,A015-BAT,Battery,80.524,3.046,74.545,52.459,1731.201,148.159,23.627,80.929,381,60.469,23.262,Normal,0,1
A015,2025-01-10 00:00:00,A015-BAT,Battery,92.52,5.497,62.316,55.345,1798.407,131.581,23.506,81.247,601,69.456,39.55,Warning,1,1
A015,2025-01-10 14:00:00,A015-BAT,Battery,84.305,3.139,71.069,55.093,1752.536,143.248,23.613,83.459,685,63.342,29.825,Normal,0,0
A015,2025-01-10 19:00:00,A015-BAT,Battery,76.772,3.171,70.054,52.995,1835.792,148.393,23.382,75.865,563,63.829,36.394,Normal,0,1
A015,2025-01-11 01:00:00,A015-BAT,Battery,78.825,3.299,72.945,51.824,1730.21,146.677,23.133,77.464,571,60.799,29.308,Normal,0,0
A015,2025-01-11 02:00:00,A015-BAT,Battery,84.433,3.348,72.705,52.156,1776.081,139.416,23.274,84.986,373,75.222,21.843,Warning,1,1
A015,2025-01-11 12:00:00,A015-BAT,Battery,79.361,3.548,70.166,55.6,1871.612,158.728,23.349,81.033,540,84.712,20.673,Warning,1,0
A015,2025-01-11 16:00:00,A015-BAT,Battery,76.913,3.149,71.102,55.47,1819.174,144.54,22.974,82.281,410,66.417,24.734,Normal,0,0
A015,2025-01-12 23:00:00,A015-BAT,Battery,82.457,3.607,72.897,48.479,1726.996,144.562,22.637,80.419,754,76.96,31.853,Warning,1,1
A015,2025-01-13 01:00:00,A015-BAT,Battery,84.854,6.086,72.284,51.623,1895.212,121.369,22.67,82.206,600,71.575,27.033,Warning,1,1
A015,2025-01-13 09:00:00,A015-BAT,Battery,86.373,3.588,73.913,53.629,1835.728,148.965,22.964,79.719,567,84.284,22.401,Warning,1,1
A015,2025-01-13 10:00:00,A015-BAT,Battery,83.096,3.752,74.325,55.49,1671.434,151.545,23.085,80.94,589,62.961,31.295,Warning,1,1
A015,2025-01-13 11:00:00,A015-BAT,Battery,82.345,3.823,74.325,55.072,1936.7,145.221,22.847,82.306,702,67.697,23.438,Warning,1,0
A015,2025-01-13 15:00:00,A015-BAT,Battery,77.99,3.322,78.943,54.365,1730.336,149.889,23.134,87.826,537,72.422,28.721,Normal,0,0
A015,2025-01-13 21:00:00,A015-BAT,Battery,77.766,3.561,70.656,52.34,1909.837,141.137,23.059,81.493,533,70.511,34.159,Warning,1,1
A015,2025-01-13 23:00:00,A015-BAT,Battery,82.868,3.664,70.72,53.183,1846.785,148.075,23.004,87.019,533,84.612,25.9,Warning,1,1
A015,2025-01-14 00:00:00,A015-BAT,Battery,78.911,4.529,69.902,48.62,1725.917,144.384,23.347,82.866,503,61.133,15.305,Warning,1,0
A015,2025-01-14 03:00:00,A015-BAT,Battery,84.136,3.466,71.385,54.973,1937.355,143.998,22.763,82.556,506,63.962,36.256,Warning,1,1
A015,2025-01-14 05:00:00,A015-BAT,Battery,82.166,4.008,72.226,54.496,1804.384,145.065,22.584,78.062,567,69.596,17.367,Warning,1,0
A015,2025-01-14 08:00:00,A015-BAT,Battery,98.788,5.47,58.969,49.817,1691.689,130.041,23.092,83.086,505,79.331,36.35,Warning,1,1
A015,2025-01-14 12:00:00,A015-BAT,Battery,84.514,3.266,70.665,51.902,1915.891,143.673,22.608,82.86,603,64.799,34.812,Warning,1,1
A015,2025-01-14 18:00:00,A015-BAT,Battery,81.692,3.137,65.981,50.881,1724.437,141.383,23.503,80.107,530,67.583,40.707,Warning,1,0
A015,2025-01-14 23:00:00,A015-BAT,Battery,83.206,3.679,69.437,51.922,1630.253,139.356,22.45,80.324,753,71.585,27.475,Warning,1,1
A015,2025-01-15 03:00:00,A015-BAT,Battery,80.65,3.518,69.25,53.248,1942.684,139.8,23.341,85.434,757,76.243,28.959,Warning,1,1
A015,2025-01-15 15:00:00,A015-BAT,Battery,86.508,3.687,64.665,51.433,1733.519,141.876,23.087,81.798,674,62.674,26.411,Warning,1,1
A015,2025-01-15 17:00:00,A015-BAT,Battery,79.714,3.884,75.602,50.99,1663.182,143.429,23.092,83.908,492,80.006,28.059,Warning,1,0
A015,2025-01-15 22:00:00,A015-BAT,Battery,85.286,3.927,65.422,56.046,1953.051,143.502,22.327,81.682,482,66.49,31.277,Warning,1,1
A015,2025-01-16 02:00:00,A015-BAT,Battery,83.316,3.804,69.387,52.073,1752.71,145.448,22.818,87.285,589,73.577,25.112,Warning,1,0
A015,2025-01-16 05:00:00,A015-BAT,Battery,84.291,3.745,67.702,53.63,1698.889,150.717,22.942,82.052,526,63.603,28.34,Warning,1,1
A015,2025-01-16 07:00:00,A015-BAT,Battery,85.568,3.802,72.601,52.319,1665.937,150.491,22.685,80.665,479,100.0,24.59,Warning,1,0
A015,2025-01-16 18:00:00,A015-BAT,Battery,85.085,3.813,68.391,51.996,1745.084,150.745,23.171,84.594,620,70.565,28.394,Warning,1,0
A015,2025-01-16 23:00:00,A015-BAT,Battery,84.312,3.214,69.15,53.596,1756.961,147.351,22.18,82.343,866,81.357,33.157,Warning,1,1
A015,2025-01-17 02:00:00,A015-BAT,Battery,82.929,4.42,69.294,50.555,1947.885,144.046,22.78,84.13,788,64.002,27.864,Warning,1,1
A015,2025-01-17 03:00:00,A015-BAT,Battery,93.952,6.383,62.54,53.942,1936.46,135.903,22.86,84.577,809,76.178,24.546,Warning,1,1
A015,2025-01-17 05:00:00,A015-BAT,Battery,80.263,3.606,71.828,50.74,1762.835,147.235,22.721,84.902,854,76.094,28.202,Warning,1,1
A015,2025-01-17 09:00:00,A015-BAT,Battery,81.701,3.532,68.821,51.303,1783.736,148.029,23.457,82.77,802,80.22,26.863,Warning,1,0
A015,2025-01-17 12:00:00,A015-BAT,Battery,84.373,4.069,70.071,56.057,1881.967,145.331,22.928,84.468,622,73.785,34.414,Warning,1,1
A015,2025-01-17 15:00:00,A015-BAT,Battery,85.272,4.224,69.947,49.056,1766.395,140.869,22.758,86.524,562,78.754,30.238,Warning,1,1
A016,2025-01-01 02:00:00,A016-BAT,Battery,76.052,2.438,78.273,54.281,1713.509,153.752,23.978,74.391,401,61.391,37.491,Normal,0,0
A016,2025-01-01 03:00:00,A016-BAT,Battery,73.389,2.756,68.568,53.023,1761.343,151.028,23.991,70.133,489,50.334,22.149,Normal,0,0
A016,2025-01-01 07:00:00,A016-BAT,Battery,72.191,2.586,76.209,54.755,1887.637,144.88,23.76,77.576,456,43.716,35.806,Normal,0,1
A016,2025-01-01 09:00:00,A016-BAT,Battery,73.085,1.795,77.387,53.99,1881.241,146.331,23.782,73.879,274,51.368,30.426,Normal,0,0
A016,2025-01-01 14:00:00,A016-BAT,Battery,73.003,2.569,74.521,55.538,1963.374,150.652,24.054,72.607,136,60.075,27.104,Normal,0,0
A016,2025-01-01 15:00:00,A016-BAT,Battery,71.602,2.686,73.756,55.086,1773.968,149.491,23.248,76.388,396,73.904,27.928,Normal,0,0
A016,2025-01-01 20:00:00,A016-BAT,Battery,72.045,2.576,76.144,52.761,1776.643,146.424,23.705,76.956,353,45.046,31.644,Normal,0,0
A016,2025-01-01 21:00:00,A016-BAT,Battery,72.845,2.22,77.537,51.184,1791.142,144.435,23.706,74.837,129,60.263,21.504,Normal,0,0
A016,2025-01-01 22:00:00,A016-BAT,Battery,69.039,2.374,75.564,53.651,1819.072,142.875,23.943,74.574,316,54.0,34.342,Normal,0,0
A016,2025-01-02 07:00:00,A016-BAT,Battery,75.772,2.917,76.243,53.568,1978.06,151.157,24.008,73.809,314,57.22,31.612,Normal,0,0
A016,2025-01-02 10:00:00,A016-BAT,Battery,71.805,2.201,79.039,54.843,1818.806,149.433,23.853,76.238,393,46.491,31.947,Normal,0,0
A016,2025-01-02 13:00:00,A016-BAT,Battery,72.552,1.819,76.391,53.495,1824.913,161.83,23.949,76.855,439,49.35,30.87,Normal,0,1
A016,2025-01-03 02:00:00,A016-BAT,Battery,80.361,2.343,72.988,57.483,1821.825,154.335,23.42,73.769,287,48.19,16.099,Normal,0,1
A016,2025-01-03 04:00:00,A016-BAT,Battery,72.755,2.502,73.999,55.445,1845.23,149.319,23.957,79.849,538,59.432,23.335,Normal,0,0
A016,2025-01-03 06:00:00,A016-BAT,Battery,74.329,2.439,78.43,55.379,1826.436,147.876,23.837,74.889,185,54.983,27.897,Normal,0,1
A016,2025-01-03 20:00:00,A016-BAT,Battery,76.24,3.072,70.291,53.63,1849.59,157.533,24.209,79.105,424,78.814,29.574,Normal,0,0
A016,2025-01-03 22:00:00,A016-BAT,Battery,74.649,2.933,79.059,59.4,1737.094,149.119,24.138,76.873,373,47.314,33.974,Normal,0,0
A016,2025-01-03 23:00:00,A016-BAT,Battery,76.662,2.93,79.544,54.219,1830.806,148.4,24.062,74.112,279,50.643,30.165,Normal,0,0
A016,2025-01-04 00:00:00,A016-BAT,Battery,74.767,2.802,72.917,52.962,1638.411,151.316,23.502,79.255,214,61.154,29.038,Normal,0,0
A016,2025-01-04 02:00:00,A016-BAT,Battery,74.095,3.309,74.733,54.529,1745.801,152.955,23.381,77.147,344,50.674,21.426,Normal,0,0
A016,2025-01-04 04:00:00,A016-BAT,Battery,72.531,2.415,77.29,53.594,1816.284,149.445,23.336,80.488,480,50.985,39.491,Normal,0,0
A016,2025-01-04 07:00:00,A016-BAT,Battery,78.974,2.528,72.64,54.011,1806.375,150.032,23.224,75.496,350,67.965,33.061,Normal,0,0
A016,2025-01-04 09:00:00,A016-BAT,Battery,73.207,3.402,77.005,56.824,1865.368,148.519,23.545,75.896,549,52.49,26.35,Normal,0,0
A016,2025-01-04 11:00:00,A016-BAT,Battery,75.908,2.577,73.457,52.926,1716.823,148.916,23.713,80.888,555,73.356,37.635,Normal,0,0
A016,2025-01-04 12:00:00,A016-BAT,Battery,74.67,2.771,76.631,55.777,1639.973,154.132,24.083,75.953,374,65.671,28.741,Normal,0,0
A016,2025-01-04 17:00:00,A016-BAT,Battery,73.839,3.337,75.002,53.918,1789.1,147.057,24.058,75.574,381,80.378,22.928,Normal,0,0
A016,2025-01-04 19:00:00,A016-BAT,Battery,75.518,2.932,75.025,54.525,1724.987,144.753,23.938,78.315,575,56.13,24.736,Normal,0,0
A016,2025-01-04 21:00:00,A016-BAT,Battery,73.805,2.672,80.134,57.615,1750.728,140.751,24.24,81.565,536,71.707,28.227,Normal,0,0
A016,2025-01-05 06:00:00,A016-BAT,Battery,71.126,2.963,71.505,54.424,1904.514,147.326,24.093,74.23,272,62.428,31.797,Normal,0,0
A016,2025-01-05 12:00:00,A016-BAT,Battery,77.211,2.505,77.531,51.3,1845.069,149.883,23.417,80.222,409,45.015,31.409,Normal,0,0
A016,2025-01-05 13:00:00,A016-BAT,Battery,70.505,2.692,79.115,53.875,1700.178,148.436,24.26,76.029,391,51.734,28.862,Normal,0,0
A016,2025-01-05 17:00:00,A016-BAT,Battery,73.321,2.776,83.313,52.58,1813.791,150.22,23.672,76.629,229,64.814,25.446,Normal,0,0
A016,2025-01-05 18:00:00,A016-BAT,Battery,71.717,2.832,72.156,55.798,1875.604,138.069,23.223,79.713,294,59.359,33.051,Normal,0,1
A016,2025-01-05 21:00:00,A016-BAT,Battery,78.548,2.822,72.917,54.64,1908.413,146.22,24.209,78.08,471,61.636,30.574,Normal,0,1
A016,2025-01-06 01:00:00,A016-BAT,Battery,74.286,2.437,77.399,55.774,1898.085,145.991,24.415,79.857,413,53.266,41.091,Normal,0,0
A016,2025-01-06 08:00:00,A016-BAT,Battery,79.192,2.332,73.228,53.324,1927.984,149.724,23.241,77.711,627,70.796,35.251,Normal,0,0
A016,2025-01-06 09:00:00,A016-BAT,Battery,78.336,2.312,74.218,51.594,1756.249,150.433,23.59,79.616,611,71.165,48.652,Normal,0,0
A016,2025-01-06 11:00:00,A016-BAT,Battery,79.745,2.315,74.905,56.989,1808.259,153.477,23.785,75.488,301,71.985,27.053,Normal,0,0
A016,2025-01-06 14:00:00,A016-BAT,Battery,74.684,2.816,77.651,55.94,1792.232,151.54,24.339,75.856,280,56.36,28.643,Normal,0,0
A016,2025-01-06 20:00:00,A016-BAT,Battery,79.361,3.075,70.353,54.37,1873.398,150.508,23.18,76.679,364,78.884,25.647,Normal,0,1
A016,2025-01-06 22:00:00,A016-BAT,Battery,81.726,3.193,75.033,57.002,1944.552,148.893,23.615,76.747,555,65.155,31.398,Normal,0,0
A016,2025-01-06 23:00:00,A016-BAT,Battery,79.843,2.921,73.504,55.542,1857.668,151.251,23.248,76.715,388,58.556,33.835,Normal,0,0
A016,2025-01-07 00:00:00,A016-BAT,Battery,74.692,2.919,73.055,52.345,1809.111,148.743,23.132,77.441,290,68.148,28.701,Normal,0,0
A016,2025-01-07 11:00:00,A016-BAT,Battery,79.646,3.287,70.628,54.376,1642.841,144.745,23.512,79.158,499,72.953,26.538,Normal,0,0
A016,2025-01-07 17:00:00,A016-BAT,Battery,78.192,2.997,74.152,54.174,1891.447,149.877,23.518,78.216,324,68.672,31.587,Normal,0,0
A016,2025-01-07 19:00:00,A016-BAT,Battery,79.815,2.782,69.107,55.715,1817.341,142.62,23.754,78.417,461,78.319,23.124,Normal,0,1
A016,2025-01-08 03:00:00,A016-BAT,Battery,76.099,3.341,76.018,50.91,1776.336,144.379,23.804,79.121,550,71.115,38.159,Normal,0,0
A016,2025-01-08 04:00:00,A016-BAT,Battery,74.976,3.485,75.672,55.069,1849.4,146.212,23.515,79.972,371,64.957,26.764,Normal,0,0
A016,2025-01-08 10:00:00,A016-BAT,Battery,79.016,2.933,72.408,56.748,1740.738,145.721,22.861,77.68,420,50.854,35.892,Normal,0,0
A016,2025-01-08 13:00:00,A016-BAT,Battery,80.027,2.889,69.429,56.202,1597.455,149.363,23.44,80.048,539,67.086,28.811,Normal,0,1
A016,2025-01-08 21:00:00,A016-BAT,Battery,79.941,3.256,70.498,56.797,1717.386,150.299,22.453,78.785,487,48.831,24.773,Normal,0,0
A016,2025-01-09 06:00:00,A016-BAT,Battery,79.009,3.11,71.745,51.496,1864.062,144.698,23.688,79.351,528,64.908,24.107,Normal,0,1
A016,2025-01-09 09:00:00,A016-BAT,Battery,76.322,3.042,69.67,54.421,1785.356,150.731,23.37,79.831,539,65.373,30.847,Normal,0,1
A016,2025-01-09 11:00:00,A016-BAT,Battery,83.752,4.003,72.026,51.454,1814.756,148.766,22.875,81.663,590,57.666,27.956,Normal,0,0
A016,2025-01-09 19:00:00,A016-BAT,Battery,73.652,3.487,69.426,52.398,1784.374,147.031,23.641,81.607,367,68.4,32.845,Normal,0,0
A016,2025-01-09 20:00:00,A016-BAT,Battery,79.509,3.546,70.12,54.879,1777.16,145.221,23.98,83.383,608,66.331,31.236,Normal,0,1
A016,2025-01-10 11:00:00,A016-BAT,Battery,82.812,2.931,70.037,52.866,1830.355,144.596,22.703,79.465,634,75.43,29.989,Normal,0,0
A016,2025-01-10 15:00:00,A016-BAT,Battery,79.251,3.198,78.612,52.799,1770.71,150.008,23.465,80.949,631,60.878,23.444,Normal,0,0
A016,2025-01-10 16:00:00,A016-BAT,Battery,81.723,3.636,75.471,51.209,1893.463,139.522,23.285,82.526,538,59.572,23.308,Normal,0,1
A016,2025-01-10 19:00:00,A016-BAT,Battery,91.524,5.66,56.35,54.602,1603.359,139.027,23.374,82.745,458,71.869,43.955,Warning,1,1
A016,2025-01-10 22:00:00,A016-BAT,Battery,95.969,4.957,63.117,51.919,1895.004,138.962,23.24,78.943,603,68.894,30.95,Warning,1,1
A016,2025-01-11 09:00:00,A016-BAT,Battery,74.397,3.503,70.939,56.349,1875.06,150.134,22.949,81.965,686,84.596,26.239,Warning,1,0
A016,2025-01-11 12:00:00,A016-BAT,Battery,82.088,3.316,70.138,51.133,1646.861,150.606,23.091,84.772,665,74.001,29.946,Warning,1,0
A016,2025-01-11 22:00:00,A016-BAT,Battery,87.015,5.229,57.204,51.951,1833.243,142.54,22.997,83.073,713,72.308,28.894,Warning,1,1
A016,2025-01-12 00:00:00,A016-BAT,Battery,102.076,6.257,63.764,53.261,1833.117,130.349,22.769,80.018,631,67.856,36.116,Warning,1,1
A016,2025-01-12 03:00:00,A016-BAT,Battery,96.548,7.608,57.263,49.687,1957.715,140.848,23.452,80.95,753,73.569,21.367,Warning,1,1
A016,2025-01-12 07:00:00,A016-BAT,Battery,86.584,3.221,72.16,55.118,1919.802,145.992,23.146,84.342,383,55.476,34.558,Normal,0,0
A016,2025-01-12 12:00:00,A016-BAT,Battery,80.411,3.078,67.398,55.623,1723.681,145.388,23.003,83.621,626,72.884,26.415,Warning,1,1
A016,2025-01-12 17:00:00,A016-BAT,Battery,81.957,3.568,68.782,54.056,1851.876,142.696,23.171,85.085,699,72.957,34.25,Warning,1,0
A016,2025-01-12 20:00:00,A016-BAT,Battery,76.719,3.512,72.143,50.896,1855.182,140.748,22.549,83.991,630,75.577,39.172,Warning,1,0
A016,2025-01-13 00:00:00,A016-BAT,Battery,80.855,3.516,72.298,51.561,1800.928,143.989,23.18,80.36,454,78.568,28.249,Warning,1,1
A016,2025-01-13 02:00:00,A016-BAT,Battery,78.35,3.685,72.273,54.312,1675.336,149.249,23.068,80.457,643,67.73,25.917,Warning,1,1
A016,2025-01-13 03:00:00,A016-BAT,Battery,80.33,3.49,68.57,48.799,2039.361,146.51,24.16,82.123,783,71.243,28.526,Warning,1,0
A016,2025-01-13 10:00:00,A016-BAT,Battery,85.701,3.188,71.642,51.137,1831.176,145.043,23.104,82.126,756,61.099,28.432,Warning,1,0
A016,2025-01-13 13:00:00,A016-BAT,Battery,92.343,5.566,60.713,54.177,1834.725,125.912,23.078,81.922,652,76.387,33.103,Warning,1,0
A016,2025-01-13 15:00:00,A016-BAT,Battery,85.613,3.19,69.287,54.255,1617.555,146.52,23.173,84.678,416,76.939,33.545,Warning,1,1
A016,2025-01-14 03:00:00,A016-BAT,Battery,81.595,4.071,70.541,51.795,1629.019,144.839,22.87,82.536,756,71.86,33.455,Warning,1,1
A016,2025-01-14 06:00:00,A016-BAT,Battery,81.555,3.738,68.673,52.399,1686.917,137.949,23.986,82.091,807,83.38,34.492,Warning,1,1
A016,2025-01-14 13:00:00,A016-BAT,Battery,84.759,3.777,72.451,54.205,1703.425,148.085,22.574,85.279,644,80.398,30.306,Warning,1,1
A016,2025-01-14 18:00:00,A016-BAT,Battery,86.156,3.581,66.97,51.125,1923.707,141.128,22.961,83.343,662,77.328,33.034,Warning,1,0
A016,2025-01-14 19:00:00,A016-BAT,Battery,95.689,6.34,63.581,56.523,1730.368,136.287,22.972,85.264,630,78.448,36.458,Warning,1,1
A016,2025-01-14 21:00:00,A016-BAT,Battery,89.112,4.095,62.635,56.055,1766.036,139.604,23.67,82.528,453,66.465,27.335,Warning,1,1
